,code,total_dur,dur_1,departure_1,arrival_1,carriercode_1,dep_date,transfer,dur_2,departure_2,arrival_2,carriercode_2,arr_date,bookable_seats,currency,total,dest,ontime_proba
511,32A,0 days 05:30:00,0 days 02:05:00,LGW,BCN,IB,2022-03-04,Y,0 days 02:00:00,BCN,CDG,IB,2022-03-04,4,EUR,201.92,PAR,0.75324976
512,E90,0 days 12:15:00,0 days 01:15:00,LCY,AMS,KL,2022-03-04,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,9,EUR,203.16,PAR,0.80790251
513,E90,0 days 13:50:00,0 days 01:10:00,LCY,AMS,KL,2022-03-04,Y,0 days 01:25:00,AMS,CDG,KL,2022-03-05,9,EUR,203.16,PAR,0.80790251
514,E90,0 days 14:40:00,0 days 01:10:00,LCY,AMS,KL,2022-03-04,Y,0 days 01:25:00,AMS,CDG,KL,2022-03-05,9,EUR,203.16,PAR,0.80790251
515,E90,0 days 15:00:00,0 days 01:15:00,LCY,AMS,KL,2022-03-04,Y,0 days 01:25:00,AMS,CDG,KL,2022-03-05,9,EUR,203.16,PAR,0.80790251
516,32Q,0 days 03:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
517,32N,0 days 03:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
518,744,0 days 04:05:00,0 days 01:30:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
519,32Q,0 days 04:05:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
520,32N,0 days 04:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
521,32Q,0 days 04:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
522,32N,0 days 04:30:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
523,32N,0 days 04:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
524,32Q,0 days 05:05:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
525,32Q,0 days 05:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
526,32N,0 days 05:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
527,744,0 days 05:35:00,0 days 01:30:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
528,32Q,0 days 05:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
529,32N,0 days 05:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
530,32N,0 days 06:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
531,32Q,0 days 06:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
532,744,0 days 06:30:00,0 days 01:30:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
533,32N,0 days 06:30:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
534,32Q,0 days 06:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
535,32Q,0 days 07:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
536,32N,0 days 07:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
537,32N,0 days 07:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
538,32Q,0 days 07:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
539,32Q,0 days 07:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,205.01,PAR,0.75324976
540,744,0 days 04:00:00,0 days 01:25:00,LCY,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,206.59,PAR,0.75324976
541,E90,0 days 04:25:00,0 days 01:25:00,LCY,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,206.59,PAR,0.75324976
542,E90,0 days 05:05:00,0 days 01:25:00,LCY,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,206.59,PAR,0.75324976
543,E90,0 days 06:40:00,0 days 01:25:00,LCY,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,206.59,PAR,0.75324976
544,E90,0 days 07:00:00,0 days 01:25:00,LCY,FRA,LH,2022-03-04,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-04,9,EUR,206.59,PAR,0.75324976
545,E90,0 days 07:40:00,0 days 01:25:00,LCY,FRA,LH,2022-03-04,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-04,9,EUR,206.59,PAR,0.75324976
546,32N,0 days 06:50:00,0 days 02:35:00,LHR,MAD,IB,2022-03-04,Y,0 days 02:05:00,MAD,ORY,IB,2022-03-04,2,EUR,216.5,PAR,0.75324976
547,320,0 days 05:00:00,0 days 02:20:00,LHR,VIE,OS,2022-03-04,Y,0 days 02:00:00,VIE,CDG,OS,2022-03-04,9,EUR,233.09,PAR,0.75324976
548,320,0 days 07:05:00,0 days 02:20:00,LHR,VIE,OS,2022-03-04,Y,0 days 02:10:00,VIE,CDG,OS,2022-03-04,9,EUR,233.09,PAR,0.75324976
549,320,0 days 07:35:00,0 days 02:15:00,LHR,VIE,OS,2022-03-04,Y,0 days 02:05:00,VIE,CDG,OS,2022-03-04,9,EUR,233.09,PAR,0.75324976
550,321,0 days 08:05:00,0 days 02:15:00,LHR,VIE,OS,2022-03-04,Y,0 days 02:00:00,VIE,CDG,OS,2022-03-04,9,EUR,233.09,PAR,0.75324976
551,738,0 days 00:30:00,0 days 00:30:00,LHR,,6X,2022-03-04,N,0 days 00:00:00,CDG,,,2022-03-04,9,EUR,234.6,PAR,0.75324976
552,747,0 days 00:30:00,0 days 00:30:00,LHR,,6X,2022-03-04,N,0 days 00:00:00,CDG,,,2022-03-04,9,EUR,234.6,PAR,0.75324976
553,320,0 days 01:10:00,0 days 01:10:00,LHR,,6X,2022-03-04,N,0 days 00:00:00,CDG,,,2022-03-04,9,EUR,234.6,PAR,0.75324976
554,319,0 days 01:10:00,0 days 01:10:00,LHR,,6X,2022-03-04,N,0 days 00:00:00,CDG,,,2022-03-04,9,EUR,234.6,PAR,0.75324976
555,319,0 days 01:15:00,0 days 01:15:00,LHR,,6X,2022-03-04,N,0 days 00:00:00,CDG,,,2022-03-04,9,EUR,234.6,PAR,0.75324976
556,738,0 days 01:20:00,0 days 01:20:00,LHR,,6X,2022-03-04,N,0 days 00:00:00,CDG,,,2022-03-04,9,EUR,234.6,PAR,0.75324976
557,733,0 days 01:40:00,0 days 01:40:00,LHR,,6X,2022-03-04,N,0 days 00:00:00,CDG,,,2022-03-04,9,EUR,234.6,PAR,0.75324976
558,738,0 days 02:00:00,0 days 02:00:00,LHR,,6X,2022-03-04,N,0 days 00:00:00,CDG,,,2022-03-04,9,EUR,234.6,PAR,0.75324976
559,32N,0 days 10:40:00,0 days 02:20:00,LHR,ATH,A3,2022-03-04,Y,0 days 03:35:00,ATH,CDG,A3,2022-03-05,3,EUR,272.29,PAR,0.80790251
560,32N,0 days 12:45:00,0 days 02:20:00,LHR,ATH,A3,2022-03-04,Y,0 days 03:05:00,ATH,CDG,A3,2022-03-05,3,EUR,272.29,PAR,0.80790251
561,32N,0 days 11:55:00,0 days 03:35:00,LHR,ATH,A3,2022-03-04,Y,0 days 03:35:00,ATH,CDG,A3,2022-03-05,9,EUR,272.29,PAR,0.80790251
562,32N,0 days 14:00:00,0 days 03:35:00,LHR,ATH,A3,2022-03-04,Y,0 days 03:05:00,ATH,CDG,A3,2022-03-05,9,EUR,272.29,PAR,0.80790251
563,7M8,0 days 07:30:00,0 days 02:15:00,LHR,WAW,LO,2022-03-04,Y,0 days 02:30:00,WAW,CDG,LO,2022-03-04,9,EUR,353.91,PAR,0.75324976
564,320,0 days 01:10:00,0 days 01:10:00,LGW,,VY,2022-03-04,N,0 days 00:00:00,ORY,,,2022-03-04,9,EUR,408.61,PAR,0.75324976
565,320,0 days 01:10:00,0 days 01:10:00,LGW,,VY,2022-03-04,N,0 days 00:00:00,ORY,,,2022-03-04,9,EUR,408.61,PAR,0.75324976
566,73H,0 days 08:30:00,0 days 02:25:00,LGW,MAD,UX,2022-03-05,Y,0 days 02:00:00,MAD,ORY,UX,2022-03-05,9,EUR,88.51,PAR,0.80790251
567,73H,0 days 03:55:00,0 days 01:15:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
568,73H,0 days 04:00:00,0 days 01:25:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
569,73H,0 days 04:15:00,0 days 01:30:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:25:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
570,73H,0 days 04:20:00,0 days 01:15:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
571,73H,0 days 05:35:00,0 days 01:25:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
572,73H,0 days 05:35:00,0 days 01:15:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
573,73H,0 days 06:10:00,0 days 01:30:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
574,73H,0 days 06:30:00,0 days 01:25:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
575,73H,0 days 07:10:00,0 days 01:15:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
576,73H,0 days 07:45:00,0 days 01:30:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
577,73H,0 days 08:10:00,0 days 01:25:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
578,73H,0 days 08:40:00,0 days 01:30:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
579,73H,0 days 09:45:00,0 days 01:25:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
580,73H,0 days 10:20:00,0 days 01:30:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
581,73H,0 days 11:55:00,0 days 01:30:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,97.58,PAR,0.80790251
582,E90,0 days 14:05:00,0 days 01:20:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-06,9,EUR,97.58,PAR,0.80881846
583,E90,0 days 13:20:00,0 days 01:20:00,LHR,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-06,7,EUR,97.58,PAR,0.80881846
584,73H,0 days 14:45:00,0 days 02:25:00,LGW,MAD,UX,2022-03-05,Y,0 days 02:00:00,MAD,ORY,UX,2022-03-06,9,EUR,107.51,PAR,0.80881846
585,73H,0 days 14:40:00,0 days 02:25:00,LGW,MAD,UX,2022-03-05,Y,0 days 02:20:00,MAD,CDG,UX,2022-03-06,9,EUR,108.51,PAR,0.80881846
586,32S,0 days 08:10:00,0 days 01:55:00,LHR,LIN,AZ,2022-03-05,Y,0 days 01:25:00,LIN,ORY,AZ,2022-03-05,7,EUR,110.73,PAR,0.80790251
587,73H,0 days 22:15:00,0 days 02:25:00,LGW,MAD,UX,2022-03-05,Y,0 days 02:00:00,MAD,ORY,UX,2022-03-06,9,EUR,114.56,PAR,0.80881846
588,73H,0 days 22:10:00,0 days 02:25:00,LGW,MAD,UX,2022-03-05,Y,0 days 02:20:00,MAD,CDG,UX,2022-03-06,9,EUR,115.56,PAR,0.80881846
589,E90,0 days 04:00:00,0 days 01:20:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,131.16,PAR,0.80790251
590,E90,0 days 05:35:00,0 days 01:20:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,9,EUR,131.16,PAR,0.80790251
591,E90,0 days 06:30:00,0 days 01:20:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,9,EUR,131.16,PAR,0.80790251
592,E90,0 days 08:10:00,0 days 01:20:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,131.16,PAR,0.80790251
593,E90,0 days 09:45:00,0 days 01:20:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,9,EUR,131.16,PAR,0.80790251
594,E90,0 days 06:50:00,0 days 01:10:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,6,EUR,131.16,PAR,0.80790251
595,E90,0 days 08:25:00,0 days 01:10:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-05,6,EUR,131.16,PAR,0.80790251
596,320,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-05,N,0 days 00:00:00,CDG,,,2022-03-05,9,EUR,136.84,PAR,0.80790251
597,320,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-05,N,0 days 00:00:00,CDG,,,2022-03-05,9,EUR,136.84,PAR,0.80790251
598,320,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-05,N,0 days 00:00:00,CDG,,,2022-03-05,9,EUR,136.84,PAR,0.80790251
599,319,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-05,N,0 days 00:00:00,CDG,,,2022-03-05,9,EUR,136.84,PAR,0.80790251
600,320,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-05,N,0 days 00:00:00,CDG,,,2022-03-05,7,EUR,146.84,PAR,0.80790251
601,E90,0 days 04:15:00,0 days 01:10:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,6,EUR,157.16,PAR,0.80790251
602,E90,0 days 05:10:00,0 days 01:10:00,LCY,AMS,KL,2022-03-05,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-05,6,EUR,157.16,PAR,0.80790251
603,320,0 days 08:05:00,0 days 02:35:00,LHR,MAD,IB,2022-03-05,Y,0 days 02:05:00,MAD,ORY,IB,2022-03-05,2,EUR,165.5,PAR,0.80790251
604,320,0 days 01:25:00,0 days 01:25:00,LHR,,AF,2022-03-05,N,0 days 00:00:00,CDG,,,2022-03-05,3,EUR,173.84,PAR,0.80790251
605,320,0 days 04:00:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-05,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-05,9,EUR,177.91,PAR,0.80790251
606,320,0 days 04:05:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-05,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-05,9,EUR,177.91,PAR,0.80790251
607,320,0 days 04:30:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-05,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-05,9,EUR,177.91,PAR,0.80790251
608,320,0 days 06:20:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-05,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-05,9,EUR,177.91,PAR,0.80790251
609,321,0 days 06:50:00,0 days 01:40:00,LHR,ZRH,LX,2022-03-05,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-05,9,EUR,177.91,PAR,0.80790251
610,320,0 days 07:20:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-05,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-05,9,EUR,177.91,PAR,0.80790251
611,32N,0 days 04:20:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:30:00,MUC,ORY,LH,2022-03-05,9,EUR,182.1,PAR,0.80790251
612,32N,0 days 06:45:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:30:00,MUC,ORY,LH,2022-03-05,9,EUR,182.1,PAR,0.80790251
613,32N,0 days 07:50:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:30:00,MUC,ORY,LH,2022-03-05,9,EUR,182.1,PAR,0.80790251
614,223,0 days 07:40:00,0 days 01:40:00,LGW,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,186.76,,
615,223,0 days 09:00:00,0 days 01:40:00,LGW,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,186.76,,
616,223,0 days 11:50:00,0 days 01:40:00,LGW,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,186.76,,
617,223,0 days 11:50:00,0 days 01:40:00,LGW,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,186.76,,
618,DH4,0 days 06:25:00,0 days 01:10:00,LCY,LUX,LG,2022-03-05,Y,0 days 01:00:00,LUX,CDG,LG,2022-03-05,9,EUR,190.18,PAR,0.80790251
619,32N,0 days 04:40:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-05,9,EUR,199.1,PAR,0.80790251
620,32N,0 days 05:10:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-05,9,EUR,199.1,PAR,0.80790251
621,32N,0 days 05:20:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-05,9,EUR,199.1,PAR,0.80790251
622,32N,0 days 06:25:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-05,9,EUR,199.1,PAR,0.80790251
623,32N,0 days 07:30:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-05,9,EUR,199.1,PAR,0.80790251
624,32N,0 days 07:35:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-05,9,EUR,199.1,PAR,0.80790251
625,32N,0 days 07:35:00,0 days 01:50:00,LHR,MUC,LH,2022-03-05,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-05,9,EUR,199.1,PAR,0.80790251
626,32N,0 days 03:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
627,32N,0 days 03:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
628,744,0 days 04:05:00,0 days 01:30:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
629,32Q,0 days 04:05:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
630,32N,0 days 04:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
631,32N,0 days 04:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
632,32N,0 days 04:30:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
633,32N,0 days 04:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
634,32Q,0 days 05:05:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
635,32N,0 days 05:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
636,32N,0 days 05:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
637,32Q,0 days 05:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
638,32N,0 days 05:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
639,32N,0 days 06:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
640,32N,0 days 06:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
641,744,0 days 06:30:00,0 days 01:30:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
642,32N,0 days 06:30:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
643,32Q,0 days 06:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
644,32Q,0 days 07:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
645,32N,0 days 07:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
646,32N,0 days 07:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
647,744,0 days 07:30:00,0 days 01:30:00,LHR,FRA,LH,2022-03-05,Y,0 days 02:30:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
648,32Q,0 days 07:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
649,32N,0 days 07:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
650,32Q,0 days 08:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,205.01,PAR,0.80790251
651,744,0 days 04:00:00,0 days 01:25:00,LCY,FRA,LH,2022-03-05,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-05,9,EUR,206.59,PAR,0.80790251
652,221,0 days 06:15:00,0 days 01:35:00,LCY,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,213.33,,
653,221,0 days 09:05:00,0 days 01:35:00,LCY,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,213.33,,
654,221,0 days 09:05:00,0 days 01:35:00,LCY,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,213.33,,
655,221,0 days 10:45:00,0 days 01:35:00,LCY,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,213.33,,
656,221,0 days 10:45:00,0 days 01:35:00,LCY,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,213.33,,
657,221,0 days 13:35:00,0 days 01:35:00,LCY,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,213.33,,
658,221,0 days 13:35:00,0 days 01:35:00,LCY,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,213.33,,
659,221,0 days 13:35:00,0 days 01:35:00,LCY,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,213.33,,
660,223,0 days 06:40:00,0 days 01:40:00,LHR,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,214.75,,
661,223,0 days 09:20:00,0 days 01:40:00,LHR,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,214.75,,
662,223,0 days 12:10:00,0 days 01:40:00,LHR,,LX,2022-03-05,N,0 days 00:00:00,GVA,,,2022-03-05,9,EUR,214.75,,
